"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TEAD1",10561.3612999759,0.151103125369374,0.216745278814684,0.697146097925232,0.485711367768508,0.927402696778454
"TEAD2",5594.39003952293,0.0711645097368142,0.218593265598335,0.32555673452255,0.744759751064045,0.971250115682416
"TEAD3",1309.12464393882,-0.0520343318773731,0.0894830146576631,-0.581499540180244,0.560903828051026,0.93907365659406
"TEAD4",212.212126340534,-0.649048658799846,0.348404906804045,-1.86291480436839,0.0624742536002818,0.642767972550464
"TEC",102.024644695441,0.261765677903288,0.538808789750642,0.485822954047263,0.627092698227704,0.949143361837332
"TECPR1",514.830630588083,0.320686346312175,0.262830286171234,1.22012706748433,0.222416709084743,0.834005348280802
"TECPR2",2215.75029530505,-0.0365495655054254,0.176770432281859,-0.206762890341001,0.836195039069904,0.987473152947376
"TECR",3620.18396241218,-0.24737507436544,0.251320418658555,-0.984301537001355,0.324967274023739,0.885365794071883
"TECRL",0.297222022875494,-2.66644802208773,4.25666684213373,-0.626416894010695,0.531041531422711,NA
"TECTA",78.748252304559,0.431108248958104,0.306002551822075,1.40883873807945,0.158882857652177,0.792309362698649
"TEDC1",136.018111136165,-0.0305499368905641,0.266871612919151,-0.114474284306211,0.908861830525217,0.99574515898003
"TEDC2",9.4640355748326,0.0119613481654371,0.630096544354428,0.018983357824462,0.98485438155085,1
"TEDDM1",0.185661035198907,0.0596214303052364,4.32804458550702,0.0137756044623214,0.989009005506738,NA
"TEF",2400.35825409749,0.0457778962949986,0.365859099085758,0.125124389168925,0.900425075263791,0.994270382828014
"TEFM",183.821749037085,-0.0951563396784427,0.186066567165186,-0.511410196512976,0.60906385653654,0.948844517290494
"TEK",98.3046606669323,-0.809093733547234,0.995780995793537,-0.812521766297084,0.416492302119002,0.916798815931304
"TEKT2",6.3743897336509,1.35147343296293,1.26411471958271,1.06910663409493,0.285021622659561,0.869432805658882
"TEKT3",2.67177622113265,0.515060645907739,1.77262970942015,0.290563022367611,0.771385544268564,0.974715046503589
"TEKT4",3.62669074855946,1.50054218947506,2.24119865936,0.66952663174605,0.503159598122447,0.928967923164004
"TEKT5",0.436242927725397,3.04789541912124,4.24828685769342,0.717441058294279,0.473101993011303,0.927035944124644
"TELO2",645.296861482667,-0.0204172394361768,0.202142062151768,-0.101004408577011,0.919546960537987,0.996971723761401
"TEN1",196.025919652851,-0.00534877170380969,0.279091628819462,-0.0191649306230883,0.984709533770235,1
"TENM1",779.655037890356,-0.420953021036597,1.10108389230777,-0.382307854993972,0.702233028982223,0.96063666390221
"TENM2",126.110066564166,-1.22149462208795,1.04830135241145,-1.1652132464373,0.243932685001234,0.851521044019636
"TENM3",2697.49313612437,0.9124441302363,0.431215767298612,2.11598044281262,0.0343464709390813,0.564467894421449
"TENM4",553.634531878178,1.53688229215109,0.828584566319786,1.85482852882146,0.0636207167122137,0.644138534370598
"TENT2",5482.25953584932,0.107149992074301,0.12962403204921,0.826621347757664,0.408451713653989,0.913982406053636
"TENT4A",2950.25273901203,0.0838082804065419,0.157325093970148,0.532707645624826,0.594235972775666,0.947551556935383
"TENT4B",1173.33089958421,-0.0907798224370792,0.263477853624294,-0.344544413081969,0.730436901408056,0.968480875462169
"TENT5A",3987.84222566586,0.336357180487845,0.341592808149415,0.984672898443225,0.324784769140262,0.885365794071883
"TENT5B",3.40463240400937,2.08402718431718,1.90231661478116,1.09552067627655,0.273288592264896,0.867258308393804
"TENT5C",90.9275381183594,0.355384525686098,0.744781222531065,0.477166334132806,0.633243682043012,0.949143361837332
"TEP1",2013.25403401628,-0.0133196725828305,0.203348116869212,-0.0655018241029364,0.947774454032758,0.999658533285014
"TEPP",2.03538115645037,-0.859846604472346,4.11768427326415,-0.208818002403747,0.834590317247181,0.986962655271563
"TEPSIN",195.501700653507,0.265020349411324,0.253485888699289,1.04550336419602,0.295790386542699,0.870967569048409
"TERB1",0.178276215625213,-0.661719333945934,4.32804458550702,-0.152891062204345,0.87848418436943,NA
"TERF1",2444.33280224562,-0.100274544920114,0.226529071094835,-0.442656408007495,0.658014277519797,0.952000075604693
"TERF2",835.58363369748,0.00837338444803833,0.132037191957157,0.0634168625060982,0.949434559939888,0.999740653229705
"TERF2IP",2375.66536937036,0.146266150468519,0.118678310927636,1.23245898366134,0.217777679235667,0.83012080860977
"TERT",0.557525522603306,-1.93576102613691,4.28967666375209,-0.451260357801359,0.651801912542123,0.951119465620881
"TES",2877.39051151271,0.287397996123537,0.668432933870341,0.429957863475477,0.667226292722672,0.954483792421925
"TESC",1.64031411541043,-0.775872528774347,2.61993631408816,-0.296141751462528,0.767121830145016,0.973490490100403
"TESK1",1085.52334388741,0.0142779774111688,0.186684676154537,0.0764817857859398,0.939035804364346,0.998766397614046
"TESK2",343.08228902342,-0.215792500157636,0.372301804205255,-0.579617121701261,0.562172844228374,0.93907365659406
"TESMIN",13.411904140205,0.513385013054087,0.994445347398496,0.516252616996118,0.605677985260257,0.948844517290494
"TESPA1",3.82629337701976,-2.7159938879378,3.11421035210648,-0.872129233691834,0.383137879671594,0.903564538369853
"TET1",190.483628205808,0.675778741627011,0.440130485372069,1.53540544017471,0.124684268256152,0.757989377187285
"TET2",1421.27413415389,0.433534481960471,0.165419256279072,2.62082233781219,0.00877179615826823,0.35184885026119
"TET3",913.602585801689,0.433613418053547,0.289421020756747,1.49820982912637,0.1340787427018,0.770780154072717
"TEX10",1339.29898960703,0.0944164860120364,0.187075297851406,0.50469777194759,0.613771126201484,0.948844517290494
"TEX11",14.8490037409226,-0.866554379050538,1.68728076208021,-0.513580429840367,0.60754536494893,0.948844517290494
"TEX12",2.57853182168961,-2.06153609956307,1.66066994497598,-1.24138821552099,0.214462370389298,0.827194900286362
"TEX13A",0.0589136135228127,0,4.32804458550702,0,1,NA
"TEX13B",0.0615606622028864,0.780962194556406,4.32804458550702,0.180442271128988,0.856805371345258,NA
"TEX13C",0.528865882635244,0,4.32804458550702,0,1,1
"TEX14",33.7775652590091,0.521273436009553,0.583086711955498,0.893989565053469,0.371327474322161,0.898838699440043
"TEX19",2.57104791515511,-0.573311375965874,1.42742165076429,-0.401641221890465,0.687948087993561,0.957581783116774
"TEX2",4568.42940476984,-0.042899917233835,0.227725815698347,-0.188384075394691,0.850575582204611,0.989771849561272
"TEX22",11.7497458401009,0.776664680936282,0.898588248711675,0.864316534352416,0.387414029633886,0.903564538369853
"TEX26",29.6925035484422,-0.260931678597048,0.907847784409343,-0.287417872332875,0.77379237811017,0.975078927472833
"TEX261",2894.84572419768,0.0503239790078547,0.128166418711623,0.392645589334009,0.694581262859167,0.958085684247981
"TEX264",5398.02154934215,-0.300079260091713,0.157395517170493,-1.90652990305094,0.0565814898160862,0.635537171129422
"TEX29",16.9103131536635,-0.638432072587786,1.22790330380921,-0.51993676587337,0.603107649057876,0.948844517290494
"TEX30",353.63360376799,-0.504872720817796,0.279935576301441,-1.80353182503012,0.0713047319924016,0.662789625290002
"TEX37",0.0615154473420297,0,4.32804458550702,0,1,NA
"TEX38",1.30053327834901,1.2535172767931,2.86928545145765,0.43687437098888,0.66220245960882,0.95333674683929
"TEX43",0.124326393525739,-0.661719333945934,4.32804458550702,-0.152891062204345,0.87848418436943,NA
"TEX44",0.062301657565272,0.780962194556406,4.32804458550702,0.180442271128988,0.856805371345258,NA
"TEX45",0.0589136135228127,0,4.32804458550702,0,1,NA
"TEX46",0.293858204620781,0.780962194556406,4.32804458550702,0.180442271128988,0.856805371345258,NA
"TEX50",0.0598373309953194,-0.661719333945934,4.32804458550702,-0.152891062204345,0.87848418436943,NA
"TEX9",185.37618536354,-0.191145129675156,0.308460531360942,-0.619674513403108,0.535472098491957,0.934847014026221
"TF",2693.52003330602,1.59782228599884,1.44751323774442,1.10383949820634,0.269662767609651,0.867258308393804
"TFAM",1963.86471829644,-0.0801008094981382,0.193163423293073,-0.414678970441557,0.678376929076539,0.956085006264723
"TFAP2A",1351.97681402549,-0.369700673298901,1.17598293460661,-0.314375882863107,0.753235570984404,0.97157264793851
"TFAP2B",1.98603512679602,-1.91899516838456,1.97028840157119,-0.973966636992981,0.330073104929181,0.886496706955355
"TFAP2C",4694.09828662077,-0.61555747303614,0.546307765753925,-1.12675951473369,0.2598441719518,0.86246815318644
"TFAP2D",0.35681369798746,-2.66957501453384,4.25655802900656,-0.627167536855334,0.530549420394548,0.934286958172229
"TFAP2E",36.0276518536352,0.411730422547807,0.52206066683373,0.788663940236927,0.430308449022833,0.919553724507066
"TFAP4",177.654890402187,0.163168630801598,0.437079267814111,0.373315878416346,0.708913360029547,0.96233709904932
"TFB1M",343.070814797368,0.144325636383799,0.234091123164653,0.616536135299264,0.537540730321406,0.935486893424143
"TFB2M",472.478211713307,0.0490906399066127,0.218513163199751,0.224657586699878,0.822245662061225,0.984309566820486
"TFCP2",3508.42835137826,0.260511061993563,0.191374751241656,1.36126140101212,0.173431096371739,0.808132777240139
"TFCP2L1",1.03258516634944,-1.58933214768768,3.21615222648589,-0.494171928368034,0.621184763068114,0.949143361837332
"TFDP1",2433.40328765166,-0.139337833186443,0.131929474078446,-1.05615393496977,0.290897892517188,0.869432805658882
"TFDP2",9708.54607489092,0.322989786321366,0.131124866166099,2.46322300083211,0.0137694245222508,0.419309350433102
"TFDP3",0.294704983325683,-2.3449931731144,4.26919172289355,-0.54928270392247,0.582811455158406,NA
"TFE3",4959.48753315381,-0.0517563761144195,0.14181072320895,-0.364968000608525,0.715135292875703,0.963713598127299
"TFEB",790.911008089644,-0.754324311877503,0.286584680614093,-2.63211665836826,0.0084854720950496,0.342020269407766
"TFEC",1.54033085584691,0,4.32804458550702,0,1,1
"TFF1",0.0569273650252883,0,4.32804458550702,0,1,NA
"TFF3",0.062301657565272,0.780962194556406,4.32804458550702,0.180442271128988,0.856805371345258,NA
"TFG",14133.9252839254,-0.0591148292887143,0.148979409094587,-0.396798655921519,0.691515941960344,0.957695722636452
"TFIP11",1484.73327092754,-0.0627008291929517,0.118974798515119,-0.527009332862909,0.598187107419533,0.948448736896605
"TFPI",14347.7460839572,-0.141886781555365,0.218013413549478,-0.650816751342522,0.51516478547091,0.930885259193012
"TFPI2",81147.2547306354,0.51008577269272,1.10122299824691,0.463199346094977,0.64322148490905,0.950999434265533
"TFPT",507.519705906066,0.0088725593149432,0.211049640660563,0.0420401536206034,0.966466688436549,1
"TFR2",88.5879470114655,1.35270362972291,0.52172066258835,2.59277373261756,0.00952053840315437,0.364243046620451
"TFRC",23236.2578690596,-0.426353076578807,0.340523702260799,-1.25205110172411,0.210551243839865,0.825239591066867
"TG",178.078539752735,0.361786685708802,0.510617655958044,0.708527567520165,0.478617698966567,0.927130460022565
"TGDS",807.656025639345,0.140130307249997,0.179952210120114,0.778708453519208,0.436151475263385,0.92104855725984
"TGFA",2.71099770334387,-1.23108723702923,3.24919731508848,-0.378889651087781,0.704769809501912,0.961011256977827
"TGFB1",10592.8599483145,0.0687834134692705,0.182416619138707,0.377067691496731,0.706123300543122,0.961186408939799
"TGFB1I1",3568.25142923767,0.458329737865069,0.329382290013821,1.39148263814013,0.164079120852418,0.799750361485773
"TGFB2",46940.7538950839,0.157925877769828,0.393848828598952,0.400980950817149,0.688434148835843,0.957581783116774
"TGFB3",1908.79166948734,0.0576011790176238,0.615500099521666,0.0935843537026043,0.925439338997698,0.998199985057978
"TGFBI",246650.992081479,0.0362376947138817,0.366843840039945,0.0987823448526104,0.921311086690354,0.997210349611722
"TGFBR1",25858.5430071121,-0.320095646540381,0.39339544048489,-0.813674012453827,0.415831725554721,0.916271765285439
"TGFBR2",17260.481929981,-0.554859683383372,0.375876395280657,-1.47617591939785,0.139896672268852,0.776890617573057
"TGFBR3",32041.3010582692,-0.171803926187864,0.484598337749816,-0.354528509085726,0.722942842508425,0.966065509466656
"TGFBR3L",241.466666573386,-0.00475482927484884,0.387901444045471,-0.0122578282392047,0.990219913016352,1
"TGFBRAP1",3245.50645976595,0.186158426855012,0.284388918680558,0.654591000657501,0.512731119774388,0.930462309321031
"TGIF1",1355.82766718097,-0.218525503069693,0.265395085120357,-0.82339694787713,0.410282298147822,0.91449992571658
"TGIF2",1657.05028869045,0.643674163213393,0.258495723921804,2.4900766382043,0.0127715552419787,0.4140383251245
"TGIF2-RAB5IF",733.735234879932,-0.350177490197699,0.250212393764138,-1.39952096268977,0.161656816660179,0.795841552687228
"TGM1",12.3015627288503,0.0709818448632486,0.701677003808666,0.101160283831397,0.919423223845281,0.996971723761401
"TGM2",137473.977491627,-1.1706484630134,0.974437913874781,-1.20135767127369,0.22961248823993,0.839284693067061
"TGM3",0.415015042953261,-1.37864745984841,4.07893978096025,-0.337991618872061,0.735369503679224,0.969230297866784
"TGM4",0.123817104907302,0.780962194556406,4.32804458550702,0.180442271128988,0.856805371345258,NA
"TGM5",2.90364691880674,-2.09404543437799,4.12641639480935,-0.507473127775498,NA,NA
"TGOLN2",52359.5099873671,0.139910219700586,0.217447969130496,0.643419298235074,0.519952064604048,0.93310864502553
"TGS1",1791.17180384216,-0.118263350181016,0.164243890399591,-0.720047180405255,0.47149594695745,0.927035944124644
"TH",37.6577276505443,0.793015995427154,1.68215720264118,0.471427993877164,0.637335129048414,0.949278056557975
"THADA",2545.0379631809,0.0259152090894818,0.121953018826077,0.212501579206011,0.83171574588815,0.985957858453411
"THAP1",496.077037832491,-0.11734701479819,0.184470592650629,-0.636128572646997,0.524692623635675,0.934286958172229
"THAP10",109.615663772178,0.433139845540755,0.306874365085423,1.41145659208186,0.158110026271121,0.791075413834912
"THAP11",860.23007871085,0.0737451300170016,0.124697990815379,0.591389881543355,0.554259218481702,0.937918994059611
"THAP12",2002.40541457684,-0.0960352493241912,0.172678908723757,-0.556149271697239,0.578108814530592,0.942891386091461
"THAP2",234.432053867122,0.681284502176623,0.467790618285994,1.45638769899422,0.145285474118877,0.782589837425108
"THAP3",1099.73360059491,0.0732000473771401,0.144047890314897,0.508164661190946,0.61133787159207,0.948844517290494
"THAP4",1290.59557041588,-0.0867589564377033,0.131601666555893,-0.659254238249755,0.509732522999591,0.929306240210762
"THAP5",7290.51725854025,-0.0617474806204388,0.167649241258964,-0.368313510736733,0.712639479424827,0.96302809014903
"THAP6",854.621450361271,0.375115021697585,0.200716856895742,1.86887652337257,0.0616399952306394,0.642767972550464
"THAP7",1033.77424754039,-0.100546066530383,0.198082579906434,-0.507596713339845,0.611736196030121,0.948844517290494
"THAP8",151.530366768797,0.081463238903641,0.206627011291707,0.394252611961923,0.693394545912,0.957818543647581
"THAP9",332.004148179378,-0.306886191668651,0.170426307853177,-1.80069729570762,0.0717506040899157,0.662789625290002
"THBD",153.995134685213,1.29718348864765,1.18619799464413,1.09356405465583,0.274146221420223,0.867258308393804
"THBS1",22064.6600945737,0.8048164585168,0.936223561595352,0.859641320226303,0.38998679037795,0.90447166326655
"THBS2",14459.7080094538,-0.238914591878787,0.738917416949349,-0.32333057307697,0.746444902441115,0.971250115682416
"THBS3",3162.35286907052,0.0527111787195421,0.200760022279159,0.262558143404899,0.792891165094499,0.978906640243383
"THBS4",203.015909866541,-0.107808426747409,0.392896914165386,-0.274393671369045,0.783782105962289,0.976410398748184
"THEG",0.176740840568438,0,4.32804458550702,0,1,NA
"THEGL",8.39955716458109,0.0815658923202102,0.64227000473702,0.126996265929635,0.898943353977107,0.994063525815448
"THEM4",632.313476609545,-0.35683899842091,0.23797599886499,-1.4994747374644,0.133750517627942,0.770780154072717
"THEM5",1.51777969699261,0,4.1246239092135,0,1,1
"THEM6",345.770402371474,-0.73622324623782,0.311289990184737,-2.36507202111094,0.0180265649503098,0.464406454185816
"THEMIS",9.17526003669355,-2.05104538742289,3.09709829390082,-0.662247430590775,0.507812661409651,0.929306240210762
"THEMIS2",2688.65875716616,-0.62806897898055,0.386992846508625,-1.6229472576738,0.10460068006334,0.729802465659886
"THG1L",1021.15246784267,0.328035145476771,0.195333652009856,1.67935807323266,0.0930822792747461,0.704135592316668
"THNSL1",210.993436725509,-0.0254398904283593,0.345177677852036,-0.0737008562855688,0.941248417426567,0.998766397614046
"THNSL2",1506.42312287084,-0.126825889904618,0.613631110321902,-0.206680997379821,0.836258998866586,0.987473152947376
"THOC1",542.316661230167,0.0226917370977898,0.1777604263316,0.127653480395349,0.898423206066275,0.994063525815448
"THOC2",2662.81339770284,0.0549796493001451,0.121360494077695,0.453027566490849,0.650528891622475,0.951119465620881
"THOC3",578.113962279138,-0.42182227384428,0.316949897364607,-1.33087998245676,0.183228504820091,0.815569475492654
"THOC5",2981.85800435624,-0.00038795123652469,0.164395103471406,-0.00235987099574513,0.998117097114654,1
"THOC6",474.703443621983,0.0603495209740767,0.277593254812503,0.217402692348699,0.827894533185421,0.985938219872599
"THOC7",2798.90433455842,-0.100010925254221,0.184103040662282,-0.543233424578144,0.586969095923085,0.943844602778126
"THOP1",740.316423880624,-0.165914582393101,0.222386705959876,-0.746063401933008,0.455629116131183,0.924310714130335
"THPO",182.558211441225,0.563762311434526,0.884496676766768,0.637382057211713,0.523876012882799,0.934286958172229
"THRA",5069.27934224447,0.135606882828463,0.139380941304702,0.972922707789805,0.330591718132833,0.88659787603273
"THRAP3",16639.199917257,0.0506400073449566,0.0998186941079749,0.507319874273038,0.611930395929185,0.948844517290494
"THRB",3324.41614611243,-0.241592372653514,0.443285372693349,-0.545004161056855,0.58575065577352,0.943258076663869
"THRSP",0.493817875829438,0,4.32804458550702,0,1,1
"THSD1",107.269855228839,0.30401484593085,0.416001255997193,0.730802711645903,0.464899667022462,0.924310714130335
"THSD4",11338.3728563799,1.42356180368813,0.546378329405245,2.60545070526082,0.00917534754683145,0.358487753445306
"THSD7A",2807.71234459943,0.571195773340798,0.792518939887578,0.720734539696709,0.47107285722759,0.927035944124644
"THSD7B",7.97649300123343,3.79181453785393,2.02644243829088,1.87116814482624,NA,NA
"THTPA",1461.51139734211,0.196397098502053,0.195000256770028,1.00716328150107,0.313856315074836,0.880150137896832
"THUMPD1",3614.81684562055,0.132571352554065,0.133085949657842,0.9961333476216,0.319185358913274,0.882914065362504
"THUMPD2",498.956340156717,0.0563246216789559,0.217144341508435,0.259387931952018,0.795335940069585,0.979302451552902
"THUMPD3",3325.13702464406,-0.302035566765249,0.168557307436027,-1.79188651835745,0.0731511459617192,0.667670459505146
"THY1",10806.867491101,-0.136331767365622,0.545212306768347,-0.250052622938219,0.802546653677014,0.981919672331501
"THYN1",2174.26841588121,0.153963435720715,0.135422696932047,1.13691012812994,0.255575857705458,0.861765041862845
"TIA1",5637.36632688723,0.189359030297806,0.166786170119567,1.13534011939993,0.256232838632467,0.861961238475011
"TIAF1",407.494652759916,0.0387207499443506,0.130090081566123,0.297645673507164,0.765973611180529,0.973091935798823
"TIAL1",4204.41301510962,0.110320296336473,0.133062057641842,0.829089060334674,0.40705401357159,0.913474973523036
"TIAM1",320.337035690252,0.0113379034275864,0.538592579449987,0.0210509833595642,0.983204985831527,1
"TIAM2",802.908562737193,0.298849211219073,0.336471459850147,0.888185914348191,0.374440754313008,0.901048936288955
"TICAM1",286.70526208831,0.171865518377955,0.224542620874528,0.765402655890401,0.444031811952704,0.921687683693871
"TICAM2",830.066769354919,-0.0364938240313683,0.172943024689348,-0.21101645525699,0.832874431019798,0.9865219645644
"TICRR",125.653869835043,0.201908267004851,0.412139604109965,0.489902608221507,0.624202817311153,0.949143361837332
"TIE1",106.664515026331,7.3576681866425,2.04262365751658,3.60206744867919,0.000315696422842366,0.0792398021334338
"TIFA",420.441485441315,0.157342168796014,0.204833714295948,0.768145855953589,0.442400536355751,0.921102441649325
"TIGAR",788.746409607559,-0.947067023230489,0.500247376273842,-1.89319738223285,0.0583316254129308,0.637214222873663
"TIGD1",169.426763509971,0.0578167547227478,0.211298303682339,0.273626213344657,0.784371887201423,0.976691572713378
"TIGD2",246.980728525219,0.366905404223747,0.379937543541909,0.965699258892207,0.334194690456412,0.889845183665145
"TIGD3",2.73228879360303,0.569623951764636,1.16194817919854,0.490231803760419,0.623969878075552,0.949143361837332
"TIGD4",12.492247994245,0.460253568113907,0.575669353026686,0.799510284322139,0.423994585732368,0.919553724507066
"TIGD5",254.431187112413,0.127718329968412,0.198156342591985,0.644533141345826,0.519229774035325,0.932733275768848
"TIGD6",422.683558978095,-0.212173416578091,0.136267376291117,-1.55703751222751,0.119461579441705,0.748028074436559
"TIGD7",549.709777401032,0.128417465412453,0.212517783869979,0.604266913921052,0.545666199737367,0.936341976171671
"TIGIT",0.801642778148165,0.0674403978049546,3.31329387678731,0.0203544872000148,0.983760590272969,1
"TIMD4",0.185035276485323,0,4.32804458550702,0,1,NA
"TIMELESS",290.046177716719,-0.498152003440864,0.234497706485203,-2.1243363566641,0.0336420276654316,0.562746732052594
"TIMM10",303.273954387254,-0.249635328517627,0.302767357668471,-0.824512029434088,0.409648683500719,0.914367853696915
"TIMM10B",1507.94553905688,-0.104442331881612,0.164906220001814,-0.633343799163323,0.526509157067849,0.934286958172229
"TIMM13",1045.69691107635,-0.350959843837217,0.167183666731827,-2.09924719739625,0.0357951154227623,0.570702901207842
"TIMM17A",1609.82325741993,-0.322206721020138,0.166623771058458,-1.93373801933157,0.0531453467955305,0.630427657285502
"TIMM17B",675.702697721755,-0.222795341565972,0.177534195605063,-1.25494325646196,0.209499359604536,0.824887859869695
"TIMM21",817.991584758544,-0.137750712827537,0.145691012659183,-0.94549904152138,0.344404159918647,0.896507037564977
"TIMM22",814.44547187006,-0.132522910399953,0.231953747976401,-0.57133334363468,0.567773703435938,0.940603817628483
"TIMM23",1300.88005848403,-0.288832228736146,0.148291457609887,-1.94773342572424,0.0514468683580487,0.627157750758816
"TIMM23B",673.58697394327,-0.0344491666331457,0.219102452638341,-0.157228576030633,0.87506470796437,0.989771849561272
"TIMM29",326.788980660938,0.179997863694507,0.228398212986418,0.788087880990607,0.430645303449104,0.919553724507066
"TIMM44",753.624404496831,0.104723647347284,0.203138503102774,0.515528300877067,0.60618389844055,0.948844517290494
"TIMM50",1106.51911925762,-0.213035486187491,0.133335814133496,-1.59773641892042,0.110101650011087,0.735196281024279
"TIMM8A",139.886315199095,0.0369839213440116,0.202228232402696,0.18288208775106,0.854890537765407,0.989771849561272
"TIMM8B",819.31534364493,-0.386825569534141,0.196711005011271,-1.96646633731538,0.04924476712352,0.620560249479838
"TIMM9",1594.07405265565,0.185152999424054,0.225950564485622,0.819440304765588,0.412535247367036,0.914757345156005
"TIMMDC1",2353.92642401507,-0.359844279316255,0.123568681583483,-2.91209936615813,0.00359008410060179,0.229626769152777
"TIMP1",26147.894883598,0.129698410595881,0.37806258248891,0.343060690486834,0.731552802983401,0.968940794325073
"TIMP2",60227.9376223607,-0.0399832143386195,0.176335896506045,-0.226744611453793,0.820622335509103,0.983948856692993
"TIMP3",196811.380218368,-0.880329370058809,0.686485938977984,-1.28237057756698,0.199712680357217,0.822107733489195
"TIMP4",37.0826807245677,-0.673153178988647,0.859376716862733,-0.783303952480911,0.433448642762636,0.920225649779437
"TINAGL1",938.538678354856,3.53534343903796,1.48555281070305,2.37981673459648,NA,NA
"TINF2",1593.93322836344,-0.0759267538271625,0.0965253595158512,-0.78659902649411,0.431516629340086,0.919776696043214
"TIPARP",5126.18314941063,0.359866538702743,0.280032636599474,1.2850878493047,0.198761587101629,0.820955114116002
"TIPIN",170.397320821275,-0.129225383511694,0.272268806265547,-0.474624270345751,0.635054804029815,0.949143361837332
"TIPRL",2810.81392473833,-0.23446375743985,0.153334190192084,-1.52910291661718,0.126238932438396,0.761141136540294
"TIRAP",530.639649886562,-0.0573532267648293,0.200380285199865,-0.286221904054201,0.774708168200917,0.975441268233517
"TJAP1",2862.44487070935,0.265606270092963,0.156712069165728,1.69486799266287,0.0901004655647057,0.695652172758387
"TJP1",9943.57635533401,0.243971687621696,0.223708059346353,1.09058068061808,0.275457434309025,0.867258308393804
"TJP2",957.078243448695,-0.67831676778103,0.701043161985013,-0.967582032838559,0.333253154027033,0.888997061129119
"TJP3",4.52306597931224,-1.32057510974933,1.24741780863911,-1.05864699109117,0.289760577627559,0.869432805658882
"TK1",37.1251956252738,-0.100954384538883,0.435441110211966,-0.231843944384903,0.816659224119276,0.983948856692993
"TK2",10770.7038825325,-0.0199179996060447,0.155773726430857,-0.127864949131108,0.898255849844843,0.994063525815448
"TKFC",623.958219021239,-0.132531255979464,0.139640036194066,-0.949092105614157,0.342573769135968,0.895342339414111
"TKT",18689.2181334709,-0.477850971977157,0.312436637281251,-1.52943321927704,0.126157082493806,0.761141136540294
"TKTL1",0.335841086622587,0,4.32804458550702,0,1,1
"TLCD1",349.719036753122,-0.633374438138793,0.259594362071228,-2.43986207206228,0.0146928705507719,0.434221439124222
"TLCD2",1205.30153219524,0.534599802960701,0.27540445998559,1.94114431911768,0.0522407746736705,0.628739539133596
"TLDC1",540.516958177945,0.34241710941315,0.166425354489516,2.05748162870652,0.0396399202966605,0.590534999671293
"TLDC2",19.4076987369201,0.1865307737326,0.873327215454047,0.213586351635248,0.830869643620299,0.985951619101308
"TLE1",4888.56949404792,0.41438392374633,0.22272574936982,1.86051197456418,0.0628131258782314,0.642767972550464
"TLE2",2005.03658910866,-0.148210966489815,0.222732460506813,-0.665421493358314,0.5057809414328,0.929306240210762
"TLE3",12777.816264922,0.353054032377564,0.280453204851535,1.25886966620496,0.208077411906022,0.82228301661144
"TLE4",3538.189348779,0.0589493078823764,0.208422470265163,0.282835664539332,0.777302813735471,0.975612345127788
"TLE6",54.9488539298584,-0.434886095943083,0.571634879267899,-0.760775998308654,0.446790872711559,0.921936372364031
"TLK1",3867.67475705585,-0.109855894396387,0.145854694332816,-0.753187238154396,0.451337407069457,0.921936372364031
"TLK2",4176.7703478757,0.10969764482212,0.106446531946896,1.03054221509862,0.302755545957997,0.876420263300891
"TLL1",362.783326786486,-0.889895681333162,1.01351180901636,-0.878031882230191,0.37992641707531,0.90296183101382
"TLL2",8.00470243684022,0.0302202391029353,1.73546121975591,0.0174133762016219,0.986106838108044,1
"TLN1",14410.2289584133,0.322106017785039,0.200577579492832,1.60589243623088,0.108297545717804,0.733765702397196
"TLN2",1428.50328890507,-0.184220471492386,0.265453157141611,-0.693984857728063,0.487691705068062,0.927402696778454
"TLNRD1",491.58056652249,-0.129649698530639,0.219547824023679,-0.590530555732839,0.554835006620167,0.937918994059611
"TLR1",112.221453589293,0.494844098651269,0.482874527414448,1.02478816039627,0.305463154064447,0.878971482768609
"TLR10",8.51087390472987,1.96884076498229,1.85300367167793,1.06251314828722,0.288002792222582,0.869432805658882
"TLR2",231.589822246065,-0.0179960663739435,0.989675194891862,-0.0181838106752891,0.985492217712079,1
"TLR3",347.99600802416,-0.0350682164203077,0.378401964382525,-0.0926745094400657,0.926162148360714,0.998199985057978
"TLR4",947.633988748299,-0.0705344502104185,0.546662445162226,-0.129027429695645,0.897335944481488,0.993673801589779
"TLR5",88.3033201061874,2.51086082853592,1.05737707324553,2.37461251247774,0.0175673813005358,0.460730506043913
"TLR6",293.109159967795,-0.0429425332817859,0.182287290863835,-0.235576123153112,0.81376160301345,0.983948856692993
"TLR7",2.066102804644,-4.11908225604774,1.95337512484448,-2.10870006669901,0.0349704790839576,0.568182628580088
"TLR8",0.353481681136876,0,4.32804458550702,0,1,1
"TLR9",59.7496014414994,-0.0805684079798047,0.313968333557079,-0.256613165624098,0.797477410572213,0.980213887535297
"TLX2",4.25479031920488,-2.35263573318417,2.9457620834116,-0.798650965885029,NA,NA
"TLX3",0.0594444045750987,-0.661719333945934,4.32804458550702,-0.152891062204345,0.87848418436943,NA
"TM2D1",902.967846165118,-0.0770448101038572,0.203295960999613,-0.378978557788484,0.704703786669193,0.961011256977827
"TM2D2",7624.28770221535,-0.138837329931554,0.107940927618491,-1.28623435979968,0.198361282924307,0.820487643676423
